price,bedrooms,bathrooms,sqft,location
375000,4,2.25,2100,98059
600000,3,2.75,2080,98198
375000,4,1.75,1890,98133
536500,4,1.75,2000,98126
599900,3,3,3030,98027
750000,2,1.5,1110,98119
355000,3,1,1650,98177
590000,3,2,1410,98115
680000,2,1,2140,98199
429000,3,2.5,1860,98059
581000,2,1,1170,98117
463800,3,1.5,980,98033
2.98E+06,5,5.5,7400,98006
443000,5,1.75,1650,98144
276200,3,2.5,1480,98023
630000,5,3.5,4060,98028
570000,3,1.75,1370,98105
979700,4,2.25,2480,98199
730000,4,2.5,2030,98115
268450,5,2.25,2200,98023
490000,3,1.75,1770,98133
808000,3,2.5,2550,98117
350000,3,1,1250,98072
695000,4,1.75,2390,98117
1.23E+06,4,2.5,5730,98074
309950,1,1,1120,98168
134000,3,1,1270,98168
645500,4,2.5,2390,98029
750000,3,2,1760,98119
1.40E+06,3,2.5,2560,98112
344900,4,1.75,1820,98177
601450,2,3.25,1840,98103
575000,4,2,1810,98122
405000,3,1.75,2470,98198
518000,4,2.75,2520,98019
265000,2,1,1600,98155
180000,3,1,1280,98042
285000,3,2.5,1590,98001
433000,3,2.75,2000,98166
399000,3,1.75,1780,98059
565000,3,2.5,1700,98052
406500,3,1.5,1970,98168
420000,4,1.75,1940,98006
965000,4,3.5,3290,98103
1.38E+06,4,3.5,3500,98033
353950,5,2.25,3260,98023
847700,5,3.25,4230,98027
185000,5,1,1590,98146
269000,2,1.5,1010,98178
422800,3,1.75,1820,98072
379950,2,1,870,98136
525000,3,2,1620,98034
810000,4,3.5,3980,98024
209950,4,1,1630,98023
439950,3,2,1230,98107
554820,4,2,3510,98166
359000,4,2.5,2160,98056
242500,3,1,1020,98155
330000,3,1.75,1590,98177
740000,3,2.25,3440,98006
630000,5,1,3020,98122
750000,3,1.75,2280,98117
695000,4,2.5,2790,98074
109000,2,0.5,580,98118
389000,3,1.5,2030,98055
447000,2,1,850,98105
1.20E+06,3,2,2480,98052
315000,3,1.75,1010,98011
640000,3,2.5,2420,98029
570000,3,2.25,2180,98074
495000,3,2.75,1830,98070
449500,5,2.75,2040,98034
1.08E+06,4,2.75,2640,98105
294950,2,1,1060,98155
170500,3,1,1640,98198
312000,4,1,1190,98106
350000,3,2.5,2180,98003
690000,4,2.5,2120,98029
375000,4,2.5,2210,98148
575000,4,2.5,2510,98077
646000,4,2.25,2500,98006
239950,3,2.5,1560,98001
400000,5,2.5,2510,98106
455000,4,1.75,3060,98072
240000,3,2,1310,98042
3.40E+06,4,4,4260,98112
695000,3,2,2500,98103
304950,2,1,670,98126
650000,3,1.75,1840,98109
402500,3,1.75,1480,98103
482000,3,2.5,2420,98065
655000,3,2,1820,98105
577000,5,2.75,1940,98107
350000,3,2.5,1630,98055
415000,4,2.25,2520,98023
396400,4,2.5,2120,98014
654300,3,2.5,2490,98074
774950,4,2.5,3410,98010
855000,4,2,2380,98118
1.15E+06,3,2.5,2490,98109
330000,2,2.5,1240,98108
290000,4,2.25,1900,98032
519500,3,3,2390,98166
450000,3,1.75,1810,98034
3.12E+06,3,3.5,4490,98034
265000,3,1,1620,98168
359000,4,2.5,2640,98092
2.00E+06,4,3.75,2870,98119
1.05E+06,4,2.5,3250,98074
402500,2,1,800,98107
450000,3,1.75,1360,98008
262500,5,2.25,1950,98003
285000,4,2.25,1970,98092
290000,3,2.5,2020,98058
752500,2,2.5,2280,98053
820000,4,2.75,3540,98075
292000,3,2.5,1560,98059
213000,2,1,750,98055
400000,4,3,2240,98146
202000,1,0.75,590,98118
484000,1,0,690,98053
617450,3,2,1580,98005
250000,3,1,1040,98166
405000,5,1.75,1880,98034
325000,2,1,1070,98055
301350,3,3,1860,98178
425000,2,1.75,1550,98136
460000,3,1,1860,98136
938000,3,2.5,3090,98006
348000,3,1.75,1720,98058
435000,2,1,1260,98115
227950,3,1.5,1120,98031
425000,2,1,1250,98117
550000,3,2,1810,98103
347500,3,2.5,1890,98031
397000,4,1.75,2020,98144
410000,4,1.75,1790,98027
780000,3,3.5,3190,98074
1.35E+06,4,3.25,3030,98112
476000,3,2.25,1630,98053
390000,3,1.75,1180,98072
226500,3,2,1560,98001
495000,3,2,1340,98117
1.50E+06,5,3.25,2590,98040
385000,3,1,1020,98106
535950,3,2.5,2370,98065
910000,4,2.5,3170,98053
465000,2,1,1120,98105
495000,3,1.75,1440,98074
250000,4,2,2170,98002
1.23E+06,4,2.25,3490,98199
400000,4,2.25,1970,98034
715000,4,2.5,2780,98074
342000,3,2,2250,98003
420000,4,1.75,1340,98056
148226,3,1,1400,98092
313000,3,1,1510,98059
150000,3,1,1320,98198
150000,2,1,820,98168
230000,2,1,1080,98058
389100,2,1,840,98118
645000,4,2.25,2070,98033
310000,3,1,1520,98198
351358,2,1.75,1210,98029
1.70E+06,5,2.75,3810,98004
1.57E+06,4,3.5,5370,98075
850000,3,2,1540,98112
470000,4,2.5,2310,98019
770000,3,2.25,1870,98103
366000,3,1.75,1840,98059
545000,3,2.5,2060,98029
205000,3,1,1010,98002
405000,2,1,1020,98177
467000,4,2.5,2220,98011
392500,2,1,1050,98144
901000,4,2.75,3030,98034
500000,3,1.75,1800,98125
384950,3,2.5,1860,98028
1.70E+06,4,3.5,4070,98027
245000,2,1,860,98155
1.17E+06,4,2.25,3080,98040
184500,3,1.5,1280,98002
269000,2,2,1540,98023
570000,3,2.5,1530,98007
850000,4,1.75,2350,98040
209000,3,1,920,98042
327000,4,1.75,1840,98056
369500,3,1.5,1650,98125
440000,3,1.75,1760,98034
947500,4,2.25,3290,98040
510000,2,1,1270,98122
385000,3,2,1600,98133
370000,5,3,2670,98001
660000,4,1.5,1960,98117
729000,3,4.25,3300,98070
440000,3,1.75,2000,98075
445000,4,2.5,2360,98042
460000,2,1,1430,98125
516000,3,3,2330,98005
343888,4,2.5,2060,98058
500000,4,1.75,2240,98008
465000,5,1.75,2330,98146
302000,5,2.25,2180,98038
195000,2,1,1280,98002
640000,3,2.5,2140,98074
502000,6,2.5,2890,98008
360000,3,2.5,1480,98072
290500,4,2.5,1680,98178
248000,4,3,2163,98001
433000,4,2.5,2280,98056
480000,2,1,820,98112
410000,3,1,1330,98125
309950,4,2.75,2310,98038
253000,3,2,1290,98042
280000,3,1.75,1630,98045
440000,3,1,1410,98052
333000,5,1.75,1240,98006
759950,3,2.5,3100,98075
345000,3,2.25,2020,98045
350000,4,2.5,2500,98038
198000,2,1,790,98188
730000,3,1.75,2040,98004
266200,3,1.5,1430,98059
1.06E+06,4,2.5,2250,98040
95000,2,1,1070,98058
430000,3,1.75,1300,98074
650000,4,2.25,2560,98034
379900,3,2.5,2190,98038
325000,2,1.5,940,98125
455000,4,2.25,1740,98008
392000,4,3.75,2220,98108
373000,3,1.75,1310,98034
951250,5,3,2710,98199
502000,3,2,1300,98006
362500,3,2,1940,98058
525000,2,1,1080,98103
580000,4,2.5,2110,98052
278000,3,2.25,1590,98058
422500,2,1,910,98126
783200,4,2,1590,98119
715000,4,2.5,3290,98075
472217,3,2.5,2010,98029
244615,3,2.5,2060,98032
385000,3,1.75,1560,98125
549995,3,1,1120,98105
959900,4,3.75,3550,98075
510000,6,4.5,3300,98052
367000,3,1.75,2000,98070
375000,5,3,2680,98058
500000,2,2.25,1290,98107
489000,2,2.25,1290,98107
340000,3,2,1150,98136
562000,3,1.75,1880,98144
489950,3,2.5,2400,98019
652000,3,2.25,1920,98052
472000,4,3.25,4350,98042
333000,4,2.5,1910,98059
560000,3,1.5,2000,98177
799000,4,3.5,3290,98198
860000,5,2.25,3480,98006
449500,4,2.5,2410,98092
692500,4,3,2820,98075
925000,4,1.75,2710,98006
267500,3,2.25,2080,98042
396800,4,2.5,2200,98019
220000,4,1.5,1180,98092
892500,3,1.75,2120,98177
455500,3,2,1460,98052
743000,3,1.75,2110,98040
338000,4,1.5,1790,98155
332000,3,1.75,1340,98045
563225,3,1,2460,98112
1.15E+06,4,3.5,3760,98077
645000,2,1,1240,98103
739000,3,2.5,2750,98033
435000,3,2.5,2530,98019
995000,3,2.25,3200,98102
520000,4,2.75,2020,98034
400000,4,2.5,3030,98092
440000,3,1.75,2350,98034
440000,3,1.5,1690,98115
738000,3,1,1280,98103
250000,3,1.5,1170,98028
338150,4,2.25,2700,98022
425000,3,2.25,1800,98072
883000,4,2.5,3670,98074
510000,3,2,2350,98014
950000,4,1.75,3100,98075
435000,3,1,1120,98006
415000,5,1.5,1900,98034
439000,2,2.5,1350,98116
295832,5,1,1410,98198
285000,3,1.75,1560,98031
350000,3,1.5,1090,98125
489000,2,2.75,1465,98112
304500,3,2.25,1790,98003
288000,3,1.5,1300,98055
417000,3,1.75,1920,98011
615000,3,3,1420,98102
730000,5,3.5,3760,98072
178500,2,1,930,98198
300000,4,2,1580,98198
415000,4,2.5,2170,98178
452500,3,1.75,2040,98166
1.01E+06,4,2.75,3430,98065
653000,4,2.5,2160,98029
715000,4,2.25,2060,98199
541000,3,1.75,1410,98105
245000,4,1.5,1850,98198
547000,2,1,1370,98133
750000,5,2.75,3330,98074
575000,5,2.5,1970,98133
216000,3,1.75,1310,98092
443000,3,1.75,1640,98133
257700,4,2.25,1600,98038
278000,3,1,1230,98045
300000,3,2.5,2240,98092
269100,3,2.5,2190,98092
402500,3,1,990,98133
306888,2,1.5,1010,98056
795000,4,2.5,2920,98007
525000,4,2.5,2310,98056
1.05E+06,3,2.5,3470,98040
452000,2,1,1220,98118
350000,3,2.25,1550,98019
410000,4,2.5,2070,98056
595000,3,1.75,2060,98119
499000,3,2.5,1690,98053
340000,4,2.5,2550,98001
1.07E+06,5,3.25,3370,98033
460000,4,3,2230,98030
345000,4,2.5,2382,98003
280500,3,2.25,1620,98038
704000,3,1,1140,98115
545000,3,2.5,2140,98027
335000,3,1.5,1900,98056
1.33E+06,4,3,3370,98117
420000,3,2.75,2300,98003
705000,4,2,2040,98115
274900,4,1.75,1840,98023
499950,4,2.5,2860,98072
415250,3,1.5,1400,98133
222000,3,1,990,98002
375000,3,2,3120,98042
300000,3,2.5,1640,98031
456700,3,1.75,2820,98146
925500,3,2.75,1970,98136
375000,5,2.5,2840,98059
420000,3,2.5,2370,98042
575000,3,2.5,2610,98072
335000,3,2,1340,98144
428000,4,2,1300,98122
655000,4,2.5,3340,98077
738000,3,3,2630,98052
415000,5,1.75,1960,98133
392000,3,1,1090,98126
555000,2,1,1550,98117
260000,3,2.5,1770,98055
392500,3,1,1390,98024
912000,3,2.5,2979,98006
135000,2,1,830,98146
500000,3,2.75,1560,98072
238000,3,1.5,1360,98001
251000,4,2,1650,98178
406500,2,1.75,1510,98052
433495,4,2.25,3010,98092
265000,3,2.25,1510,98042
360000,3,1.75,1950,98133
425000,4,1,1800,98006
450000,2,2.75,2810,98178
449900,3,1.75,1760,98133
345000,4,2.5,2040,98056
612500,4,2,1690,98008
317000,3,1.75,1530,98058
585000,3,1.5,1810,98117
455000,3,1.75,1180,98045
1.04E+06,4,4,4090,98077
497000,4,2.25,2250,98052
226750,3,1.75,1070,98023
385000,4,2,1820,98155
205000,3,0.75,1080,98146
745000,4,2.5,2760,98075
371000,4,2.5,2550,98038
545000,4,2.5,2080,98029
443000,3,1,1280,98133
287000,2,1,950,98106
194000,3,1,1050,98023
265000,3,1,1800,98056
1.14E+06,4,2.75,3840,98040
699950,4,3.25,3674,98166
433000,4,1,1710,98125
200000,2,1.75,910,98038
289571,3,1.5,1340,98059
440000,4,2.75,2340,98155
400000,3,1.5,1510,98007
589000,4,2.5,2630,98027
850000,5,2.25,3100,98053
520000,3,1,940,98122
555000,2,2.25,1370,98102
470000,3,2.5,2480,98065
207000,2,1.5,1068,98028
379750,4,2.75,2390,98003
709000,4,1.75,2170,98117
240000,3,2.5,1520,98092
445500,4,1.5,2210,98166
1.31E+06,5,2.5,3200,98199
210000,3,1.5,1160,98059
603000,4,2.5,2670,98074
720000,3,2.5,2520,98074
92000,2,1,760,98168
600000,3,1.75,1310,98107
725000,4,2.5,2750,98146
409950,5,2.25,1790,98155
515000,3,2.5,1790,98074
495000,4,2.5,2400,98058
998000,4,2.25,2420,98040
630000,3,1.75,1710,98033
410000,3,1.75,2000,98177
602000,3,2.25,1580,98006
750000,4,2.75,2310,98006
711600,4,3,3580,98007
1.05E+06,4,4,4320,98027
700500,3,2.5,2560,98072
710000,4,2.5,3220,98056
250000,3,2,1660,98001
350000,4,1.75,2420,98056
475000,7,3.5,2870,98125
200000,2,1,830,98118
450000,4,2.25,1710,98034
316000,5,2.5,2600,98058
310000,1,1,670,98126
392000,3,1.5,1500,98045
521000,3,3.25,1460,98103
495000,2,2,1540,98117
209000,3,1.75,1250,98001
809950,4,2,2230,98005
400000,2,1.75,1800,98038
415000,4,2.5,2400,98133
411000,4,2,2370,98001
825000,2,2,1830,98109
436000,3,2.25,1480,98103
460000,4,2.5,2620,98058
281000,3,1,1300,98065
976000,4,1.5,3120,98199
485000,4,2.5,2400,98045
429000,3,2.5,1430,98074
729000,3,2.5,2480,98006
625000,3,2.5,2280,98075
218500,3,1.75,1390,98092
175000,3,1,1030,98023
442500,3,1,1120,98125
480000,3,2,1300,98115
715500,3,2.25,2410,98117
432500,3,1.75,1470,98052
875000,5,4.25,4720,98053
605000,5,2.75,2910,98146
1.69E+06,4,4,5000,98006
318000,3,2.25,1690,98178
311300,2,1,1000,98133
325000,5,2.75,2400,98188
795000,5,3.5,3330,98006
558000,4,2.25,2060,98006
370000,4,2.5,3090,98023
598850,4,2.5,2350,98074
515700,3,2.5,2180,98056
458000,3,2.5,1870,98011
583500,3,2.25,3530,98042
653750,4,2.5,2460,98034
299000,3,2.5,1650,98038
532000,5,3,3480,98027
819000,3,2.75,3176,98198
945000,4,2.25,2420,98146
608700,4,2.5,2260,98074
812000,4,2,2380,98199
464000,5,2.5,3400,98133
950000,4,2.5,3770,98053
700000,4,2.5,2672,98115
435000,3,1,1180,98117
229500,3,1.5,1810,98001
1.58E+06,3,3,2610,98166
265000,3,2.25,1450,98003
995000,2,2,1600,98072
590000,3,2.5,2650,98155
740000,4,2.75,2490,98125
360000,2,0.75,850,98108
548500,4,2,1820,98136
599000,3,1.75,1960,98115
615000,3,1.75,2350,98074
292000,3,1.75,1320,98168
899000,4,2.5,3720,98053
500000,3,1.5,2210,98136
580000,3,2.5,1910,98074
580000,4,2.5,2840,98028
594000,3,1,1320,98107
500000,3,2.5,2440,98052
550000,4,2.5,2420,98029
275000,3,1.75,1180,98038
390000,3,2.25,1820,98058
1.25E+06,3,3,3760,98116
250000,3,2.25,1560,98168
405000,2,2.5,1790,98052
213950,3,1,1430,98023
232000,3,1.5,1390,98031
207000,3,1,990,98002
310000,3,1.75,1880,98001
540000,3,2.5,2520,98106
750000,4,1.5,2060,98103
392500,4,2.5,2150,98056
305000,5,2.5,2500,98003
735000,3,2.5,2390,98052
575000,4,2.5,2400,98074
175000,2,1,660,98106
291000,4,2.5,1580,98042
791500,4,2.5,3250,98075
475000,3,2,1880,98155
238950,2,1,1190,98178
470000,3,3.5,1280,98107
420000,4,1.75,2380,98074
440000,3,2.5,2040,98045
656000,4,1.75,1440,98117
559950,3,2.5,2120,98053
600000,2,2,990,98122
255000,3,1,1710,98001
210750,4,1.5,1840,98106
485000,4,1,1150,98109
390000,3,2.5,2250,98038
405000,3,2.5,2460,98059
462500,4,1,1540,98116
435000,4,2.25,2210,98059
440000,3,2.5,1440,98053
299950,3,1.75,1790,98023
440000,2,1.5,1120,98122
312620,3,2.5,1260,98045
372500,3,1.5,1180,98074
297262,3,2.5,1730,98003
735000,4,3,2250,98005
430000,3,1.5,1550,98177
241000,2,1.75,1070,98014
201000,3,1,1460,98042
570000,2,1,1060,98115
538000,4,1.75,1840,98052
729000,3,2.5,2440,98052
331500,4,1.75,1700,98006
110700,2,1,680,98188
245000,3,2,1700,98022
427000,3,1.75,2000,98177
650500,4,1.75,2340,98115
335900,2,1,1120,98155
535000,2,2,1510,98199
360000,5,2,2120,98144
294900,3,2.25,1500,98055
460000,2,1,1030,98115
1.77E+06,4,3.5,5440,98053
463000,2,1,1150,98112
332000,5,1.5,2420,98022
199500,4,2,1750,98056
247000,4,2,1750,98056
442500,4,2.5,2170,98019
600000,3,2,2540,98022
449000,3,2.5,1690,98053
725000,4,1,1600,98115
215000,3,1,1060,98058
582500,2,1.75,1990,98115
305000,4,2.25,2210,98032
734000,4,2.75,3090,98042
300000,3,2,1050,98019
525888,5,1.75,2550,98027
711000,4,2.5,2095,98116
360000,3,1.75,1520,98155
357000,5,2.5,2750,98031
235000,3,1.75,1200,98002
550000,3,1.75,1830,98040
324000,3,1,1160,98133
420000,3,2,1750,98133
450000,4,2.5,2400,98059
825000,5,3.5,4140,98027
272000,4,2.25,2115,98002
481000,3,2,2580,98166
500000,3,1,1220,98117
448000,2,1.5,1630,98107
480000,2,2,1350,98053
475000,3,2.5,1690,98053
472500,2,2.25,1700,98029
291000,4,2.25,1890,98003
294000,2,1,850,98133
1.01E+06,4,2.5,2480,98004
442500,3,2.5,1690,98053
170000,2,1,810,98023
1.58E+06,4,2.5,3980,98004
665000,3,2.25,2580,98144
1.61E+06,5,4.5,6085,98014
675000,2,1.75,2140,98112
279900,2,1.75,1360,98019
875000,4,1.5,1800,98103
571000,3,2.5,1920,98029
320000,3,1,860,98133
525000,3,2.5,2340,98038
1.65E+06,8,2.75,4040,98004
137900,3,1.75,1160,98178
440000,3,2.25,1680,98045
360000,3,1,1280,98122
271000,4,1.5,1800,98045
465000,6,3.25,4250,98003
280000,4,2.5,2400,98001
283000,2,1,940,98103
411500,3,1,1110,98052
282000,3,2.25,2420,98023
535000,3,2.5,1850,98199
554729,4,2.5,2020,98199
868000,4,2.5,2020,98199
427000,3,2.5,1830,98045
455000,4,1.75,1920,98125
595000,2,1.75,1280,98033
400000,4,2.5,3130,98038
770000,4,2.5,3920,98075
742500,4,2.75,3100,98122
1.25E+06,4,2.5,3220,98006
375000,3,2,1670,98045
1.56E+06,4,2.5,2700,98004
545000,4,2,5461,98032
1.05E+06,4,3.25,4400,98075
1.57E+06,3,1.75,2190,98112
178000,4,1.5,1200,98092
262500,3,1.75,1470,98031
730000,3,1.75,1650,98107
395000,5,1.75,1840,98166
355000,3,1,1210,98008
299990,3,2.5,1870,98023
1.13E+06,4,3.25,3890,98038
425000,4,2.25,2660,98059
349000,2,1,1150,98125
554950,4,1.75,1740,98116
326000,6,3,2580,98118
580000,4,1.75,1720,98052
699000,3,2.5,2740,98040
757000,3,2.75,2610,98033
335000,3,1.75,1400,98034
660000,3,2,2570,98052
540000,4,2.75,2830,98059
320000,5,2.25,2630,98032
280000,3,2.5,1580,98055
324000,3,2,1540,98045
300000,3,1,2120,98059
360000,3,1.75,1830,98019
600000,3,2.5,2260,98074
950000,4,1.75,2500,98040
599950,3,3.25,1830,98117
190000,4,1,1190,98126
350000,4,1.75,2310,98034
522000,3,1,1230,98116
850000,3,2.5,2940,98006
308000,3,1,1010,98118
1.02E+06,6,2.25,2550,98117
397500,3,1,1480,98103
186000,3,1.75,1460,98023
436500,5,3,3110,98011
710000,3,2,2140,98103
1.38E+06,5,3.25,3450,98122
450000,3,2.25,1960,98008
375000,4,2.75,1890,98106
315000,2,1,2080,98178
467500,3,1,1700,98118
330000,3,1,1140,98106
665000,3,2.5,3136,98070
760000,4,3.25,2590,98007
469000,3,1.75,1480,98136
408000,3,3,1500,98122
851000,3,2.75,2660,98008
410000,2,2,1350,98053
235000,2,1,860,98024
207100,2,1,1000,98055
560000,4,2.5,2480,98028
903000,3,2.75,3860,98006
998500,3,1.75,2140,98112
268500,4,1.75,1820,98032
494950,2,1.75,2220,98072
1.13E+06,4,2.5,2660,98004
250000,3,2,1470,98030
449000,4,1.75,2350,98027
1.23E+06,3,2.25,2980,98112
325000,4,2,1870,98055
506000,5,3,2430,98008
751000,4,2.5,2790,98027
280000,3,2.5,1370,98045
1.12E+06,4,2.25,4470,98072
580000,3,1.75,2040,98053
665000,4,2.25,2340,98008
450000,4,2.5,2520,98019
389900,4,1,1710,98055
427000,3,1,1200,98007
265000,3,1.75,1330,98188
398000,3,1.5,1310,98144
354000,6,3.5,3020,98178
339950,4,2.5,2260,98030
399000,2,1,790,98115
325000,2,2,970,98034
998800,3,2,2250,98177
350000,4,2.5,1530,98144
1.00E+06,4,1.75,1780,98004
561000,3,2.5,2120,98053
245000,2,1,1500,98133
570000,2,1,1500,98133
845000,4,3,2390,98103
314500,4,2.5,2390,98010
650000,3,1.75,2920,98006
298000,2,1,850,98055
500000,2,1,930,98122
870000,4,2.5,3340,98126
299000,2,1,710,98126
527000,3,2.25,2240,98125
420000,3,1,1060,98007
290000,3,2.5,2360,98022
1.66E+06,4,2.75,3520,98136
499990,3,1.75,1730,98052
315000,3,1.75,1170,98106
425000,4,2.25,3680,98042
630000,3,2.5,2900,98077
365000,3,1.75,1290,98034
774000,4,2.75,2010,98199
368888,3,1.5,1490,98155
339500,4,2.5,1930,98038
344950,4,1.75,2240,98133
450000,3,2,2320,98166
814950,4,2.75,2990,98052
299900,4,2.5,2200,98042
315000,3,2,1500,98058
880000,3,1.75,3860,98155
195000,3,1.5,1430,98042
910000,5,2.75,3750,98074
540000,5,2.5,3100,98019
306000,3,2.5,1870,98042
272000,4,2.25,2040,98023
1.30E+06,5,3.5,3700,98105
450000,3,1.75,3150,98027
450000,3,2.5,1990,98028
310000,4,1,1740,98133
530000,2,2.25,2080,98042
435000,4,2.5,2060,98028
485000,3,2,1590,98177
690000,3,1.5,1760,98102
305000,4,2.5,1620,98038
300000,3,1.75,1210,98058
289950,4,3,2040,98092
575000,3,2.5,2270,98011
1.82E+06,4,4.5,6640,98077
219000,3,1.5,1060,98023
265000,4,3,1940,98155
1.11E+06,5,3.25,3070,98103
200000,3,1,930,98166
545000,4,2.75,2180,98146
378000,3,2.5,2130,98058
388000,2,1.75,800,98136
425000,4,2.25,2200,98155
536000,2,1.5,1130,98107
1.18E+06,3,2.5,1970,98136
629950,3,2.5,1680,98119
465000,4,1.75,1470,98125
545000,4,2.25,2390,98072
592000,4,2.5,2300,98008
446000,4,2,2280,98038
375000,3,2.5,1330,98117
632500,5,2.5,2640,98053
459950,4,1.75,2430,98155
485000,4,2.5,2470,98092
255000,3,1,1440,98168
251750,3,2,1320,98031
725000,3,2.5,2810,98074
460000,3,3.25,1370,98107
625000,3,2.5,2000,98116
530000,3,1.75,1980,98008
394950,3,2.5,2050,98168
324950,4,1.75,2320,98178
330000,3,2.25,1960,98118
220000,4,1.75,1910,98030
685000,3,3.25,2030,98052
500000,3,2.25,2210,98177
368000,4,2.75,2610,98188
825000,3,2.25,2520,98033
660000,6,1.75,1840,98122
253000,3,1.75,1570,98031
392500,4,2.75,2400,98042
605000,3,1.75,1930,98177
215000,3,1,1160,98038
650000,4,2.5,2820,98052
877500,4,2,3060,98144
232500,3,1,1320,98023
234000,2,2,1200,98038
380000,3,1.75,1560,98042
420000,5,2.25,3070,98001
399950,3,1,1040,98053
256750,3,2.5,1990,98042
535000,3,2.5,1690,98027
515000,3,2,1810,98008
770000,4,1.75,2520,98004
256000,3,2.5,1570,98001
489900,3,1,1680,98117
165000,3,1.5,1250,98032
220000,3,1.5,1280,98031
575000,4,2.5,4620,98023
375000,3,2.5,1580,98072
422250,3,1.75,1650,98155
420000,3,1.75,1660,98011
608000,4,2.5,2410,98074
620000,3,2.25,1720,98105
850000,3,2.5,3120,98006
463000,4,2.5,2680,98027
750000,5,1.75,2640,98178
1.07E+06,3,3.25,3730,98077
290000,3,2,1700,98038
525000,4,1.75,2280,98116
319000,3,2.25,1220,98034
592500,6,4.5,3500,98155
350000,3,2.5,2010,98070
454900,3,1.75,2130,98027
272000,4,2.25,1800,98022
357500,3,1,1070,98033
285000,3,1.75,1020,98118
280000,4,2,1600,98003
477000,4,1.5,1380,98125
750000,3,2.25,3270,98056
595000,4,2.5,2100,98107
525000,3,2.25,2110,98103
319000,3,1.75,1640,98070
225000,3,2,1320,98023
485000,4,2.5,2420,98028
341000,3,1,1390,98115
674000,3,3.25,2320,98125
442250,3,2.5,2170,98059
591000,4,2.25,2710,98077
276000,3,2,1450,98042
394000,3,2.5,1370,98034
355000,3,2.5,1810,98019
260000,3,2.5,1420,98032
300000,3,2.75,2090,98023
310000,3,2.75,2090,98023
209000,3,1,1330,98023
344950,3,2,1330,98034
230000,5,2,1910,98178
336950,3,1.75,2310,98032
700000,3,2.75,2500,98177
230000,3,2,1310,98038
443500,4,2.5,2040,98014
471000,4,2.5,2040,98014
595000,3,2.25,2400,98115
470000,3,1,1400,98117
600000,4,1.75,1700,98052
1.38E+06,4,3.75,3160,98040
427800,3,1.75,1340,98034
445000,4,2,1470,98008
382000,3,1.75,1790,98133
577000,3,1.5,1560,98074
427000,3,2.5,2620,98038
